,Year,Month,Day,Hour,Minute,DHI,DNI
2010-09-19 08:00:00,2010,9,19,8,30,84,0
2010-09-19 09:00:00,2010,9,19,9,30,109,784
2010-09-19 10:00:00,2010,9,19,10,30,118,827
2010-09-19 11:00:00,2010,9,19,11,30,123,845
2010-09-19 12:00:00,2010,9,19,12,30,123,844
2010-09-19 13:00:00,2010,9,19,13,30,120,825
2010-09-19 14:00:00,2010,9,19,14,30,112,785
2010-09-19 15:00:00,2010,9,19,15,30,100,712
2010-09-19 16:00:00,2010,9,19,16,30,79,583
2010-09-19 17:00:00,2010,9,19,17,30,49,300
2010-09-19 18:00:00,2010,9,19,18,30,0,0
2010-09-19 19:00:00,2010,9,19,19,30,0,0
2010-09-19 20:00:00,2010,9,19,20,30,0,0
2010-09-19 21:00:00,2010,9,19,21,30,0,0
2010-09-19 22:00:00,2010,9,19,22,30,0,0
2010-09-19 23:00:00,2010,9,19,23,30,0,0
2010-09-20 00:00:00,2010,9,20,0,30,0,0
2010-09-20 01:00:00,2010,9,20,1,30,0,0
2010-09-20 02:00:00,2010,9,20,2,30,0,0
2010-09-20 03:00:00,2010,9,20,3,30,0,0
2010-09-20 04:00:00,2010,9,20,4,30,0,0
2010-09-20 05:00:00,2010,9,20,5,30,0,0
2010-09-20 06:00:00,2010,9,20,6,30,27,226
2010-09-20 07:00:00,2010,9,20,7,30,70,524
2010-09-20 08:00:00,2010,9,20,8,30,92,674
2010-09-20 09:00:00,2010,9,20,9,30,106,753
2010-09-20 10:00:00,2010,9,20,10,30,168,3
2010-09-20 11:00:00,2010,9,20,11,30,183,5
2010-09-20 12:00:00,2010,9,20,12,30,185,5
2010-09-20 13:00:00,2010,9,20,13,30,213,9
2010-09-20 14:00:00,2010,9,20,14,30,263,187
2010-09-20 15:00:00,2010,9,20,15,30,98,702
2010-09-20 16:00:00,2010,9,20,16,30,77,568
2010-09-20 17:00:00,2010,9,20,17,30,47,275
2010-09-20 18:00:00,2010,9,20,18,30,0,0
2010-09-20 19:00:00,2010,9,20,19,30,0,0
2010-09-20 20:00:00,2010,9,20,20,30,0,0
2010-09-20 21:00:00,2010,9,20,21,30,0,0
2010-09-20 22:00:00,2010,9,20,22,30,0,0
2010-09-20 23:00:00,2010,9,20,23,30,0,0
2010-09-21 00:00:00,2010,9,21,0,30,0,0
2010-09-21 01:00:00,2010,9,21,1,30,0,0
2010-09-21 02:00:00,2010,9,21,2,30,0,0
2010-09-21 03:00:00,2010,9,21,3,30,0,0
2010-09-21 04:00:00,2010,9,21,4,30,0,0
2010-09-21 05:00:00,2010,9,21,5,30,0,0
2010-09-21 06:00:00,2010,9,21,6,30,24,24
2010-09-21 07:00:00,2010,9,21,7,30,95,223
2010-09-21 08:00:00,2010,9,21,8,30,92,684
2010-09-21 09:00:00,2010,9,21,9,30,107,776
2010-09-21 10:00:00,2010,9,21,10,30,288,312
2010-09-21 11:00:00,2010,9,21,11,30,121,847
2010-09-21 12:00:00,2010,9,21,12,30,212,620
2010-09-21 13:00:00,2010,9,21,13,30,185,634
2010-09-21 14:00:00,2010,9,21,14,30,111,786
2010-09-21 15:00:00,2010,9,21,15,30,98,711
2010-09-21 16:00:00,2010,9,21,16,30,77,578
2010-09-21 17:00:00,2010,9,21,17,30,47,281
2010-09-21 18:00:00,2010,9,21,18,30,0,0
2010-09-21 19:00:00,2010,9,21,19,30,0,0
2010-09-21 20:00:00,2010,9,21,20,30,0,0
2010-09-21 21:00:00,2010,9,21,21,30,0,0
2010-09-21 22:00:00,2010,9,21,22,30,0,0
2010-09-21 23:00:00,2010,9,21,23,30,0,0
2010-09-22 00:00:00,2010,9,22,0,30,0,0
2010-09-22 01:00:00,2010,9,22,1,30,0,0
2010-09-22 02:00:00,2010,9,22,2,30,0,0
2010-09-22 03:00:00,2010,9,22,3,30,0,0
2010-09-22 04:00:00,2010,9,22,4,30,0,0
2010-09-22 05:00:00,2010,9,22,5,30,0,0
2010-09-22 06:00:00,2010,9,22,6,30,26,220
2010-09-22 07:00:00,2010,9,22,7,30,70,539
2010-09-22 08:00:00,2010,9,22,8,30,127,495
2010-09-22 09:00:00,2010,9,22,9,30,172,529
2010-09-22 10:00:00,2010,9,22,10,30,305,179
2010-09-22 11:00:00,2010,9,22,11,30,331,226
2010-09-22 12:00:00,2010,9,22,12,30,176,3
2010-09-22 13:00:00,2010,9,22,13,30,139,0
2010-09-22 14:00:00,2010,9,22,14,30,80,0
2010-09-22 15:00:00,2010,9,22,15,30,78,0
2010-09-22 16:00:00,2010,9,22,16,30,36,0
2010-09-22 17:00:00,2010,9,22,17,30,21,0
2010-09-22 18:00:00,2010,9,22,18,30,0,0
2010-09-22 19:00:00,2010,9,22,19,30,0,0
2010-09-22 20:00:00,2010,9,22,20,30,0,0
2010-09-22 21:00:00,2010,9,22,21,30,0,0
2010-09-22 22:00:00,2010,9,22,22,30,0,0
2010-09-22 23:00:00,2010,9,22,23,30,0,0
2010-09-23 00:00:00,2010,9,23,0,30,0,0
2010-09-23 01:00:00,2010,9,23,1,30,0,0
2010-09-23 02:00:00,2010,9,23,2,30,0,0
2010-09-23 03:00:00,2010,9,23,3,30,0,0
2010-09-23 04:00:00,2010,9,23,4,30,0,0
2010-09-23 05:00:00,2010,9,23,5,30,0,0
2010-09-23 06:00:00,2010,9,23,6,30,6,0
2010-09-23 07:00:00,2010,9,23,7,30,34,0
2010-09-23 08:00:00,2010,9,23,8,30,47,0
2010-09-23 09:00:00,2010,9,23,9,30,50,0
2010-09-23 10:00:00,2010,9,23,10,30,125,0
2010-09-23 11:00:00,2010,9,23,11,30,150,1
2010-09-23 12:00:00,2010,9,23,12,30,107,0
2010-09-23 13:00:00,2010,9,23,13,30,155,0
2010-09-23 14:00:00,2010,9,23,14,30,33,0
2010-09-23 15:00:00,2010,9,23,15,30,69,0
2010-09-23 16:00:00,2010,9,23,16,30,60,0
2010-09-23 17:00:00,2010,9,23,17,30,24,0
2010-09-23 18:00:00,2010,9,23,18,30,0,0
2010-09-23 19:00:00,2010,9,23,19,30,0,0
2010-09-23 20:00:00,2010,9,23,20,30,0,0
2010-09-23 21:00:00,2010,9,23,21,30,0,0
2010-09-23 22:00:00,2010,9,23,22,30,0,0
2010-09-23 23:00:00,2010,9,23,23,30,0,0
2010-09-24 00:00:00,2010,9,24,0,30,0,0
2010-09-24 01:00:00,2010,9,24,1,30,0,0
2010-09-24 02:00:00,2010,9,24,2,30,0,0
2010-09-24 03:00:00,2010,9,24,3,30,0,0
2010-09-24 04:00:00,2010,9,24,4,30,0,0
2010-09-24 05:00:00,2010,9,24,5,30,0,0
2010-09-24 06:00:00,2010,9,24,6,30,23,207
2010-09-24 07:00:00,2010,9,24,7,30,55,0
2010-09-24 08:00:00,2010,9,24,8,30,154,28
2010-09-24 09:00:00,2010,9,24,9,30,56,0
2010-09-24 10:00:00,2010,9,24,10,30,115,0
2010-09-24 11:00:00,2010,9,24,11,30,92,0
2010-09-24 12:00:00,2010,9,24,12,30,217,10
2010-09-24 13:00:00,2010,9,24,13,30,285,62
2010-09-24 14:00:00,2010,9,24,14,30,219,30
2010-09-24 15:00:00,2010,9,24,15,30,183,156
2010-09-24 16:00:00,2010,9,24,16,30,107,133
2010-09-24 17:00:00,2010,9,24,17,30,42,283
2010-09-24 18:00:00,2010,9,24,18,30,0,0
2010-09-24 19:00:00,2010,9,24,19,30,0,0
2010-09-24 20:00:00,2010,9,24,20,30,0,0
2010-09-24 21:00:00,2010,9,24,21,30,0,0
2010-09-24 22:00:00,2010,9,24,22,30,0,0
2010-09-24 23:00:00,2010,9,24,23,30,0,0
2010-09-25 00:00:00,2010,9,25,0,30,0,0
2010-09-25 01:00:00,2010,9,25,1,30,0,0
2010-09-25 02:00:00,2010,9,25,2,30,0,0
2010-09-25 03:00:00,2010,9,25,3,30,0,0
2010-09-25 04:00:00,2010,9,25,4,30,0,0
2010-09-25 05:00:00,2010,9,25,5,30,0,0
2010-09-25 06:00:00,2010,9,25,6,30,6,0
2010-09-25 07:00:00,2010,9,25,7,30,92,85
2010-09-25 08:00:00,2010,9,25,8,30,128,1
2010-09-25 09:00:00,2010,9,25,9,30,243,143
2010-09-25 10:00:00,2010,9,25,10,30,224,16
2010-09-25 11:00:00,2010,9,25,11,30,258,23
2010-09-25 12:00:00,2010,9,25,12,30,321,98
2010-09-25 13:00:00,2010,9,25,13,30,301,142
2010-09-25 14:00:00,2010,9,25,14,30,245,219
2010-09-25 15:00:00,2010,9,25,15,30,89,722
2010-09-25 16:00:00,2010,9,25,16,30,68,588
2010-09-25 17:00:00,2010,9,25,17,30,41,276
2010-09-25 18:00:00,2010,9,25,18,30,0,0
2010-09-25 19:00:00,2010,9,25,19,30,0,0
2010-09-25 20:00:00,2010,9,25,20,30,0,0
2010-09-25 21:00:00,2010,9,25,21,30,0,0
2010-09-25 22:00:00,2010,9,25,22,30,0,0
2010-09-25 23:00:00,2010,9,25,23,30,0,0
2010-09-26 00:00:00,2010,9,26,0,30,0,0
2010-09-26 01:00:00,2010,9,26,1,30,0,0
2010-09-26 02:00:00,2010,9,26,2,30,0,0
2010-09-26 03:00:00,2010,9,26,3,30,0,0
2010-09-26 04:00:00,2010,9,26,4,30,0,0
2010-09-26 05:00:00,2010,9,26,5,30,0,0
2010-09-26 06:00:00,2010,9,26,6,30,21,206
2010-09-26 07:00:00,2010,9,26,7,30,65,561
2010-09-26 08:00:00,2010,9,26,8,30,87,727
2010-09-26 09:00:00,2010,9,26,9,30,100,813
2010-09-26 10:00:00,2010,9,26,10,30,108,859
2010-09-26 11:00:00,2010,9,26,11,30,203,611
2010-09-26 12:00:00,2010,9,26,12,30,113,881
2010-09-26 13:00:00,2010,9,26,13,30,109,863
2010-09-26 14:00:00,2010,9,26,14,30,102,821
2010-09-26 15:00:00,2010,9,26,15,30,89,745
2010-09-26 16:00:00,2010,9,26,16,30,68,606
2010-09-26 17:00:00,2010,9,26,17,30,40,283
2010-09-26 18:00:00,2010,9,26,18,30,0,0
2010-09-26 19:00:00,2010,9,26,19,30,0,0
2010-09-26 20:00:00,2010,9,26,20,30,0,0
2010-09-26 21:00:00,2010,9,26,21,30,0,0
2010-09-26 22:00:00,2010,9,26,22,30,0,0
2010-09-26 23:00:00,2010,9,26,23,30,0,0
2010-09-27 00:00:00,2010,9,27,0,30,0,0
2010-09-27 01:00:00,2010,9,27,1,30,0,0
2010-09-27 02:00:00,2010,9,27,2,30,0,0
2010-09-27 03:00:00,2010,9,27,3,30,0,0
2010-09-27 04:00:00,2010,9,27,4,30,0,0
2010-09-27 05:00:00,2010,9,27,5,30,0,0
2010-09-27 06:00:00,2010,9,27,6,30,20,195
2010-09-27 07:00:00,2010,9,27,7,30,83,21
2010-09-27 08:00:00,2010,9,27,8,30,154,39
2010-09-27 09:00:00,2010,9,27,9,30,154,563
2010-09-27 10:00:00,2010,9,27,10,30,106,837
2010-09-27 11:00:00,2010,9,27,11,30,109,849
2010-09-27 12:00:00,2010,9,27,12,30,201,615
2010-09-27 13:00:00,2010,9,27,13,30,252,409
2010-09-27 14:00:00,2010,9,27,14,30,159,579
2010-09-27 15:00:00,2010,9,27,15,30,86,709
2010-09-27 16:00:00,2010,9,27,16,30,100,76
2010-09-27 17:00:00,2010,9,27,17,30,38,245
2010-09-27 18:00:00,2010,9,27,18,30,0,0
2010-09-27 19:00:00,2010,9,27,19,30,0,0
2010-09-27 20:00:00,2010,9,27,20,30,0,0
2010-09-27 21:00:00,2010,9,27,21,30,0,0
2010-09-27 22:00:00,2010,9,27,22,30,0,0
2010-09-27 23:00:00,2010,9,27,23,30,0,0
2010-09-28 00:00:00,2010,9,28,0,30,0,0
2010-09-28 01:00:00,2010,9,28,1,30,0,0
2010-09-28 02:00:00,2010,9,28,2,30,0,0
2010-09-28 03:00:00,2010,9,28,3,30,0,0
2010-09-28 04:00:00,2010,9,28,4,30,0,0
2010-09-28 05:00:00,2010,9,28,5,30,0,0
2010-09-28 06:00:00,2010,9,28,6,30,18,173
2010-09-28 07:00:00,2010,9,28,7,30,62,534
2010-09-28 08:00:00,2010,9,28,8,30,83,706
2010-09-28 09:00:00,2010,9,28,9,30,97,794
2010-09-28 10:00:00,2010,9,28,10,30,105,842
2010-09-28 11:00:00,2010,9,28,11,30,109,863
2010-09-28 12:00:00,2010,9,28,12,30,109,863
2010-09-28 13:00:00,2010,9,28,13,30,106,843
2010-09-28 14:00:00,2010,9,28,14,30,98,800
2010-09-28 15:00:00,2010,9,28,15,30,86,720
2010-09-28 16:00:00,2010,9,28,16,30,64,574
2010-09-28 17:00:00,2010,9,28,17,30,38,257
2010-09-28 18:00:00,2010,9,28,18,30,0,0
2010-09-28 19:00:00,2010,9,28,19,30,0,0
2010-09-28 20:00:00,2010,9,28,20,30,0,0
2010-09-28 21:00:00,2010,9,28,21,30,0,0
2010-09-28 22:00:00,2010,9,28,22,30,0,0
2010-09-28 23:00:00,2010,9,28,23,30,0,0
2010-09-29 00:00:00,2010,9,29,0,30,0,0
2010-09-29 01:00:00,2010,9,29,1,30,0,0
2010-09-29 02:00:00,2010,9,29,2,30,0,0
2010-09-29 03:00:00,2010,9,29,3,30,0,0
2010-09-29 04:00:00,2010,9,29,4,30,0,0
2010-09-29 05:00:00,2010,9,29,5,30,0,0
2010-09-29 06:00:00,2010,9,29,6,30,17,160
2010-09-29 07:00:00,2010,9,29,7,30,61,523
2010-09-29 08:00:00,2010,9,29,8,30,82,691
2010-09-29 09:00:00,2010,9,29,9,30,94,773
2010-09-29 10:00:00,2010,9,29,10,30,102,814
2010-09-29 11:00:00,2010,9,29,11,30,106,831
2010-09-29 12:00:00,2010,9,29,12,30,106,832
2010-09-29 13:00:00,2010,9,29,13,30,103,821
2010-09-29 14:00:00,2010,9,29,14,30,97,794
2010-09-29 15:00:00,2010,9,29,15,30,85,726
2010-09-29 16:00:00,2010,9,29,16,30,63,582
2010-09-29 17:00:00,2010,9,29,17,30,39,279
2010-09-29 18:00:00,2010,9,29,18,30,0,0
2010-09-29 19:00:00,2010,9,29,19,30,0,0
2010-09-29 20:00:00,2010,9,29,20,30,0,0
2010-09-29 21:00:00,2010,9,29,21,30,0,0
2010-09-29 22:00:00,2010,9,29,22,30,0,0
2010-09-29 23:00:00,2010,9,29,23,30,0,0
2010-09-30 00:00:00,2010,9,30,0,30,0,0
2010-09-30 01:00:00,2010,9,30,1,30,0,0
2010-09-30 02:00:00,2010,9,30,2,30,0,0
2010-09-30 03:00:00,2010,9,30,3,30,0,0
2010-09-30 04:00:00,2010,9,30,4,30,0,0
2010-09-30 05:00:00,2010,9,30,5,30,0,0
2010-09-30 06:00:00,2010,9,30,6,30,16,156
2010-09-30 07:00:00,2010,9,30,7,30,61,539
2010-09-30 08:00:00,2010,9,30,8,30,82,716
2010-09-30 09:00:00,2010,9,30,9,30,96,804
2010-09-30 10:00:00,2010,9,30,10,30,104,850
2010-09-30 11:00:00,2010,9,30,11,30,107,870
2010-09-30 12:00:00,2010,9,30,12,30,108,870
2010-09-30 13:00:00,2010,9,30,13,30,104,851
2010-09-30 14:00:00,2010,9,30,14,30,97,807
2010-09-30 15:00:00,2010,9,30,15,30,84,727
2010-09-30 16:00:00,2010,9,30,16,30,62,578
2010-09-30 17:00:00,2010,9,30,17,30,0,0
2010-09-30 18:00:00,2010,9,30,18,30,0,0
2010-09-30 19:00:00,2010,9,30,19,30,0,0
2010-09-30 20:00:00,2010,9,30,20,30,0,0
2010-09-30 21:00:00,2010,9,30,21,30,0,0
2010-09-30 22:00:00,2010,9,30,22,30,0,0
2010-09-30 23:00:00,2010,9,30,23,30,0,0
2010-10-01 00:00:00,2010,10,1,0,30,0,0
2010-10-01 01:00:00,2010,10,1,1,30,0,0
2010-10-01 02:00:00,2010,10,1,2,30,0,0
2010-10-01 03:00:00,2010,10,1,3,30,0,0
2010-10-01 04:00:00,2010,10,1,4,30,0,0
2010-10-01 05:00:00,2010,10,1,5,30,0,0
2010-10-01 06:00:00,2010,10,1,6,30,13,49
2010-10-01 07:00:00,2010,10,1,7,30,84,197
2010-10-01 08:00:00,2010,10,1,8,30,81,703
2010-10-01 09:00:00,2010,10,1,9,30,94,788
2010-10-01 10:00:00,2010,10,1,10,30,102,832
2010-10-01 11:00:00,2010,10,1,11,30,310,137
2010-10-01 12:00:00,2010,10,1,12,30,137,0
2010-10-01 13:00:00,2010,10,1,13,30,207,11
2010-10-01 14:00:00,2010,10,1,14,30,108,0
2010-10-01 15:00:00,2010,10,1,15,30,160,199
2010-10-01 16:00:00,2010,10,1,16,30,60,566
2010-10-01 17:00:00,2010,10,1,17,30,0,0
2010-10-01 18:00:00,2010,10,1,18,30,0,0
2010-10-01 19:00:00,2010,10,1,19,30,0,0
2010-10-01 20:00:00,2010,10,1,20,30,0,0
2010-10-01 21:00:00,2010,10,1,21,30,0,0
2010-10-01 22:00:00,2010,10,1,22,30,0,0
2010-10-01 23:00:00,2010,10,1,23,30,0,0
2010-10-02 00:00:00,2010,10,2,0,30,0,0
2010-10-02 01:00:00,2010,10,2,1,30,0,0
2010-10-02 02:00:00,2010,10,2,2,30,0,0
2010-10-02 03:00:00,2010,10,2,3,30,0,0
2010-10-02 04:00:00,2010,10,2,4,30,0,0
2010-10-02 05:00:00,2010,10,2,5,30,0,0
2010-10-02 06:00:00,2010,10,2,6,30,14,135
2010-10-02 07:00:00,2010,10,2,7,30,60,542
2010-10-02 08:00:00,2010,10,2,8,30,82,727
2010-10-02 09:00:00,2010,10,2,9,30,95,819
2010-10-02 10:00:00,2010,10,2,10,30,103,867
2010-10-02 11:00:00,2010,10,2,11,30,107,888
2010-10-02 12:00:00,2010,10,2,12,30,107,888
2010-10-02 13:00:00,2010,10,2,13,30,103,867
2010-10-02 14:00:00,2010,10,2,14,30,96,822
2010-10-02 15:00:00,2010,10,2,15,30,83,739
2010-10-02 16:00:00,2010,10,2,16,30,60,587
2010-10-02 17:00:00,2010,10,2,17,30,0,0
2010-10-02 18:00:00,2010,10,2,18,30,0,0
2010-10-02 19:00:00,2010,10,2,19,30,0,0
2010-10-02 20:00:00,2010,10,2,20,30,0,0
2010-10-02 21:00:00,2010,10,2,21,30,0,0
2010-10-02 22:00:00,2010,10,2,22,30,0,0
2010-10-02 23:00:00,2010,10,2,23,30,0,0
2010-10-03 00:00:00,2010,10,3,0,30,0,0
2010-10-03 01:00:00,2010,10,3,1,30,0,0
2010-10-03 02:00:00,2010,10,3,2,30,0,0
2010-10-03 03:00:00,2010,10,3,3,30,0,0
2010-10-03 04:00:00,2010,10,3,4,30,0,0
2010-10-03 05:00:00,2010,10,3,5,30,0,0
2010-10-03 06:00:00,2010,10,3,6,30,13,121
2010-10-03 07:00:00,2010,10,3,7,30,59,536
2010-10-03 08:00:00,2010,10,3,8,30,81,723
2010-10-03 09:00:00,2010,10,3,9,30,94,814
2010-10-03 10:00:00,2010,10,3,10,30,102,863
2010-10-03 11:00:00,2010,10,3,11,30,202,569
2010-10-03 12:00:00,2010,10,3,12,30,106,886
2010-10-03 13:00:00,2010,10,3,13,30,102,867
2010-10-03 14:00:00,2010,10,3,14,30,95,822
2010-10-03 15:00:00,2010,10,3,15,30,81,739
2010-10-03 16:00:00,2010,10,3,16,30,58,587
2010-10-03 17:00:00,2010,10,3,17,30,0,0
2010-10-03 18:00:00,2010,10,3,18,30,0,0
2010-10-03 19:00:00,2010,10,3,19,30,0,0
2010-10-03 20:00:00,2010,10,3,20,30,0,0
2010-10-03 21:00:00,2010,10,3,21,30,0,0
2010-10-03 22:00:00,2010,10,3,22,30,0,0
2010-10-03 23:00:00,2010,10,3,23,30,0,0
2010-10-04 00:00:00,2010,10,4,0,30,0,0
2010-10-04 01:00:00,2010,10,4,1,30,0,0
2010-10-04 02:00:00,2010,10,4,2,30,0,0
2010-10-04 03:00:00,2010,10,4,3,30,0,0
2010-10-04 04:00:00,2010,10,4,4,30,0,0
2010-10-04 05:00:00,2010,10,4,5,30,0,0
2010-10-04 06:00:00,2010,10,4,6,30,12,122
2010-10-04 07:00:00,2010,10,4,7,30,56,567
2010-10-04 08:00:00,2010,10,4,8,30,76,758
2010-10-04 09:00:00,2010,10,4,9,30,88,849
2010-10-04 10:00:00,2010,10,4,10,30,95,894
2010-10-04 11:00:00,2010,10,4,11,30,98,914
2010-10-04 12:00:00,2010,10,4,12,30,98,914
2010-10-04 13:00:00,2010,10,4,13,30,95,894
2010-10-04 14:00:00,2010,10,4,14,30,87,850
2010-10-04 15:00:00,2010,10,4,15,30,75,769
2010-10-04 16:00:00,2010,10,4,16,30,53,621
2010-10-04 17:00:00,2010,10,4,17,30,0,0
2010-10-04 18:00:00,2010,10,4,18,30,0,0
2010-10-04 19:00:00,2010,10,4,19,30,0,0
2010-10-04 20:00:00,2010,10,4,20,30,0,0
2010-10-04 21:00:00,2010,10,4,21,30,0,0
2010-10-04 22:00:00,2010,10,4,22,30,0,0
2010-10-04 23:00:00,2010,10,4,23,30,0,0
2010-10-05 00:00:00,2010,10,5,0,30,0,0
2010-10-05 01:00:00,2010,10,5,1,30,0,0
2010-10-05 02:00:00,2010,10,5,2,30,0,0
2010-10-05 03:00:00,2010,10,5,3,30,0,0
2010-10-05 04:00:00,2010,10,5,4,30,0,0
2010-10-05 05:00:00,2010,10,5,5,30,0,0
2010-10-05 06:00:00,2010,10,5,6,30,10,100
2010-10-05 07:00:00,2010,10,5,7,30,54,541
2010-10-05 08:00:00,2010,10,5,8,30,74,730
2010-10-05 09:00:00,2010,10,5,9,30,86,821
2010-10-05 10:00:00,2010,10,5,10,30,93,868
2010-10-05 11:00:00,2010,10,5,11,30,96,889
2010-10-05 12:00:00,2010,10,5,12,30,96,890
2010-10-05 13:00:00,2010,10,5,13,30,93,871
2010-10-05 14:00:00,2010,10,5,14,30,85,827
2010-10-05 15:00:00,2010,10,5,15,30,73,745
2010-10-05 16:00:00,2010,10,5,16,30,51,596
2010-10-05 17:00:00,2010,10,5,17,30,0,0
2010-10-05 18:00:00,2010,10,5,18,30,0,0
2010-10-05 19:00:00,2010,10,5,19,30,0,0
2010-10-05 20:00:00,2010,10,5,20,30,0,0
2010-10-05 21:00:00,2010,10,5,21,30,0,0
2010-10-05 22:00:00,2010,10,5,22,30,0,0
2010-10-05 23:00:00,2010,10,5,23,30,0,0
2010-10-06 00:00:00,2010,10,6,0,30,0,0
2010-10-06 01:00:00,2010,10,6,1,30,0,0
2010-10-06 02:00:00,2010,10,6,2,30,0,0
2010-10-06 03:00:00,2010,10,6,3,30,0,0
2010-10-06 04:00:00,2010,10,6,4,30,0,0
2010-10-06 05:00:00,2010,10,6,5,30,0,0
2010-10-06 06:00:00,2010,10,6,6,30,8,75
2010-10-06 07:00:00,2010,10,6,7,30,52,504
2010-10-06 08:00:00,2010,10,6,8,30,71,696
2010-10-06 09:00:00,2010,10,6,9,30,84,802
2010-10-06 10:00:00,2010,10,6,10,30,92,872
2010-10-06 11:00:00,2010,10,6,11,30,96,907
2010-10-06 12:00:00,2010,10,6,12,30,96,913
2010-10-06 13:00:00,2010,10,6,13,30,93,895
2010-10-06 14:00:00,2010,10,6,14,30,85,849
2010-10-06 15:00:00,2010,10,6,15,30,73,765
2010-10-06 16:00:00,2010,10,6,16,30,50,615
2010-10-06 17:00:00,2010,10,6,17,30,0,0
2010-10-06 18:00:00,2010,10,6,18,30,0,0
2010-10-06 19:00:00,2010,10,6,19,30,0,0
2010-10-06 20:00:00,2010,10,6,20,30,0,0
2010-10-06 21:00:00,2010,10,6,21,30,0,0
2010-10-06 22:00:00,2010,10,6,22,30,0,0
2010-10-06 23:00:00,2010,10,6,23,30,0,0
2010-10-07 00:00:00,2010,10,7,0,30,0,0
2010-10-07 01:00:00,2010,10,7,1,30,0,0
2010-10-07 02:00:00,2010,10,7,2,30,0,0
2010-10-07 03:00:00,2010,10,7,3,30,0,0
2010-10-07 04:00:00,2010,10,7,4,30,0,0
2010-10-07 05:00:00,2010,10,7,5,30,0,0
2010-10-07 06:00:00,2010,10,7,6,30,8,68
2010-10-07 07:00:00,2010,10,7,7,30,53,542
2010-10-07 08:00:00,2010,10,7,8,30,73,738
2010-10-07 09:00:00,2010,10,7,9,30,84,830
2010-10-07 10:00:00,2010,10,7,10,30,91,877
2010-10-07 11:00:00,2010,10,7,11,30,95,898
2010-10-07 12:00:00,2010,10,7,12,30,95,900
2010-10-07 13:00:00,2010,10,7,13,30,91,882
2010-10-07 14:00:00,2010,10,7,14,30,84,839
2010-10-07 15:00:00,2010,10,7,15,30,71,756
2010-10-07 16:00:00,2010,10,7,16,30,48,603
2010-10-07 17:00:00,2010,10,7,17,30,0,0
2010-10-07 18:00:00,2010,10,7,18,30,0,0
2010-10-07 19:00:00,2010,10,7,19,30,0,0
2010-10-07 20:00:00,2010,10,7,20,30,0,0
2010-10-07 21:00:00,2010,10,7,21,30,0,0
2010-10-07 22:00:00,2010,10,7,22,30,0,0
2010-10-07 23:00:00,2010,10,7,23,30,0,0
2010-10-08 00:00:00,2010,10,8,0,30,0,0
2010-10-08 01:00:00,2010,10,8,1,30,0,0
2010-10-08 02:00:00,2010,10,8,2,30,0,0
2010-10-08 03:00:00,2010,10,8,3,30,0,0
2010-10-08 04:00:00,2010,10,8,4,30,0,0
2010-10-08 05:00:00,2010,10,8,5,30,0,0
2010-10-08 06:00:00,2010,10,8,6,30,0,0
2010-10-08 07:00:00,2010,10,8,7,30,51,507
2010-10-08 08:00:00,2010,10,8,8,30,70,701
2010-10-08 09:00:00,2010,10,8,9,30,82,793
2010-10-08 10:00:00,2010,10,8,10,30,89,839
2010-10-08 11:00:00,2010,10,8,11,30,92,858
2010-10-08 12:00:00,2010,10,8,12,30,92,858
2010-10-08 13:00:00,2010,10,8,13,30,88,837
2010-10-08 14:00:00,2010,10,8,14,30,81,790
2010-10-08 15:00:00,2010,10,8,15,30,68,704
2010-10-08 16:00:00,2010,10,8,16,30,46,551
2010-10-08 17:00:00,2010,10,8,17,30,0,0
2010-10-08 18:00:00,2010,10,8,18,30,0,0
2010-10-08 19:00:00,2010,10,8,19,30,0,0
2010-10-08 20:00:00,2010,10,8,20,30,0,0
2010-10-08 21:00:00,2010,10,8,21,30,0,0
2010-10-08 22:00:00,2010,10,8,22,30,0,0
2010-10-08 23:00:00,2010,10,8,23,30,0,0
2010-10-09 00:00:00,2010,10,9,0,30,0,0
2010-10-09 01:00:00,2010,10,9,1,30,0,0
2010-10-09 02:00:00,2010,10,9,2,30,0,0
2010-10-09 03:00:00,2010,10,9,3,30,0,0
2010-10-09 04:00:00,2010,10,9,4,30,0,0
2010-10-09 05:00:00,2010,10,9,5,30,0,0
2010-10-09 06:00:00,2010,10,9,6,30,0,0
2010-10-09 07:00:00,2010,10,9,7,30,50,494
2010-10-09 08:00:00,2010,10,9,8,30,69,690
2010-10-09 09:00:00,2010,10,9,9,30,81,782
2010-10-09 10:00:00,2010,10,9,10,30,87,828
2010-10-09 11:00:00,2010,10,9,11,30,234,451
2010-10-09 12:00:00,2010,10,9,12,30,90,846
2010-10-09 13:00:00,2010,10,9,13,30,87,825
2010-10-09 14:00:00,2010,10,9,14,30,80,781
2010-10-09 15:00:00,2010,10,9,15,30,67,697
2010-10-09 16:00:00,2010,10,9,16,30,44,546
2010-10-09 17:00:00,2010,10,9,17,30,0,0
2010-10-09 18:00:00,2010,10,9,18,30,0,0
2010-10-09 19:00:00,2010,10,9,19,30,0,0
2010-10-09 20:00:00,2010,10,9,20,30,0,0
2010-10-09 21:00:00,2010,10,9,21,30,0,0
2010-10-09 22:00:00,2010,10,9,22,30,0,0
2010-10-09 23:00:00,2010,10,9,23,30,0,0
2010-10-10 00:00:00,2010,10,10,0,30,0,0
2010-10-10 01:00:00,2010,10,10,1,30,0,0
2010-10-10 02:00:00,2010,10,10,2,30,0,0
